ABS_TIME,CMD,ACT_TO_ACT,PRE_TO_ACT,CMD_TO_PRE,ACT_TO_PRE,RD_16,RD_32,WR_16,WR_32,CMD_UTIL,OPEN_rdutil,OPEN_wrutil,OPENRD_distutil,OPENWR_distutil,Z_act2act
1547534200,ACTV,0,948700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1548207900,PREpb,0,0,616000,673700,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
1549196600,ACTV,0,57820100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1549870400,PREpb,0,0,616200,673800,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
1550881100,ACTV,0,1010700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1551555200,PREpb,0,0,616400,674100,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
1552716300,ACTV,0,57838400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1553390300,PREpb,0,0,616500,674000,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
1554378700,ACTV,0,988400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1554626900,PREpb,0,0,190600,248200,1,1,0,0,14,0.046875,0.0,1.0,0,-0.21946599565125405
1558483200,ACTV,0,58307200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1559157100,PREpb,0,0,616300,673900,1,1,0,0,22,0.046875,0.0,1.0,0,-0.21946599565125405
1559671400,ACTV,0,514300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1560362600,PREpb,0,0,633600,691200,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
1561395800,ACTV,20988900,20333000,0,0,0,0,0,0,0,0,0,0,0,0.06829447562852202
1563337700,ACTV,0,22274900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1564028900,PREpb,0,0,633600,691200,1,2,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
1564849000,ACTV,0,57779900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1565540100,PREpb,0,0,633500,691100,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
1566683700,ACTV,0,1143600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1567357700,PREpb,0,0,616300,674000,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
1568408100,ACTV,0,57846400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1569068600,PREpb,0,0,602800,660500,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
1569086300,ACTV,18205200,17531100,0,0,0,0,0,0,0,0,0,0,0,0.030129596863960145
1570021700,PREpb,0,0,664900,935400,0,0,0,8,22,0.0,0.25,0,1.0,-0.21946599565125405
1570048300,ACTV,0,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1570066000,ACTV,0,997400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1570478000,PREpb,0,0,75300,429700,0,0,0,8,30,0.0,0.25,0,1.0,-0.21946599565125405
1570832400,PREpb,0,0,615800,766400,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
1570934400,ACTV,0,456400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1571971400,PREpb,0,0,651500,1037000,1,0,1,2,22,0.015625,0.078125,0,1.0,-0.21946599565125405
1573660700,ACTV,0,1689300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1573749500,ACTV,0,57966300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1574374500,PREpb,0,0,602900,625000,0,1,0,0,22,0.03125,0.0,0,0,-0.21946599565125405
1575385200,ACTV,0,1010700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1575903700,PREpb,0,0,651400,2243000,4,0,4,1,14,0.046875,0.078125,2.6666666666666665,1.625,-0.21946599565125405
1576041200,PREpb,0,0,633800,656000,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
1577437600,ACTV,0,1533900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1578891800,PREpb,0,0,651700,1454200,2,0,3,1,18,0.03125,0.078125,4.0,1.8333333333333333,-0.21946599565125405
1579250600,ACTV,0,358800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1581298400,PREpb,0,0,669100,2047800,3,1,3,1,22,0.03125,0.03125,0.3333333333333333,0.3333333333333333,-0.21946599565125405
1583629900,ACTV,13563900,12797500,0,0,0,0,0,0,0,0,0,0,0,-0.033503212637768134
1584286200,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
1589576100,ACTV,0,8277700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
1590897100,PREpb,0,0,651600,1321000,2,0,2,0,30,0.015625,0.015625,0.0,0.0,-0.21946599565125405
1591194100,ACTV,43659900,42986200,0,0,0,0,0,0,0,0,0,0,0,0.37911675046826127
1591836700,PREpb,0,0,620500,642600,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
1627003500,PREpb,0,0,668800,63665800,0,0,0,1,6,0.03125,0.03125,0,0,-0.21946599565125405
1658797100,ACTV,67603000,66960400,0,0,0,0,0,0,0,0,0,0,0,0.7073796770579733
1660251100,PREpb,0,0,633800,1454000,0,8,0,0,22,0.25,0.0,1.0,0,-0.21946599565125405
1661009200,PREpb,0,0,634000,97671500,0,2,0,0,8,0.09375,0.03125,1.0,0,-0.21946599565125405
1667981400,ACTV,101297700,100623700,0,0,0,0,0,0,0,0,0,0,0,1.1693382719167162
1668672900,PREpb,0,0,669300,691500,0,0,0,1,22,0.0,0.03125,0,0,-0.21946599565125405
1675135900,ACTV,91506000,90849700,0,0,0,0,0,0,0,0,0,0,0,1.0350928275804154
1675827700,PREpb,0,0,669600,691800,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
1678806300,PREpb,0,0,669400,89230200,0,0,0,6,16,0.015625,0.203125,0.0,2.0,-0.21946599565125405
1726056200,ACTV,67259100,65805100,0,0,0,0,0,0,0,0,0,0,0,0.7026647646007642
1741988500,ACTV,152412400,63182200,0,0,0,0,0,0,0,0,0,0,0,1.8701272680682235
1768224600,ACTV,204886900,107215400,0,0,0,0,0,0,0,0,0,0,0,2.5895592940519867
1768978200,PREpb,0,0,669300,753600,0,1,0,1,30,0.03125,0.03125,0,0,-0.21946599565125405
1769474800,ACTV,1250200,496600,0,0,0,0,0,0,0,0,0,0,0,-0.202325595668693
1770130900,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
1775986100,ACTV,6511300,5855200,0,0,0,0,0,0,0,0,0,0,0,-0.13019524984542308
1776641800,PREpb,0,0,633500,655700,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
1822498100,ACTV,46512000,45856300,0,0,0,0,0,0,0,0,0,0,0,0.41821940187624596
1823212000,PREpb,0,0,239500,713900,0,2,0,0,18,0.0625,0.0,2.0,0,-0.21946599565125405
1832210100,ACTV,277831400,277583200,0,0,0,0,0,0,0,0,0,0,0,3.5896376067442968
1832866100,PREpb,0,0,278429800,656000,0,0,0,0,14,0.0,0.0,0,0,-0.21946599565125405
1843150500,ACTV,20652400,19938500,0,0,0,0,0,0,0,0,0,0,0,0.06368101810642011
1843806600,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
1848966600,ACTV,16756500,16100500,0,0,0,0,0,0,0,0,0,0,0,0.010267736797781757
1855282700,ACTV,113294200,176476400,0,0,0,0,0,0,0,0,0,0,0,1.3338118028643997
1855973900,PREpb,0,0,668900,691200,0,1,0,1,20,0.0,0.03125,0,0,-0.21946599565125405
1894005300,ACTV,45038700,61139200,0,0,0,0,0,0,0,0,0,0,0,0.3980202727014681
1894647600,PREpb,0,0,620100,642300,0,1,0,1,8,0.03125,0.0,0,0,-0.21946599565125405
1959322300,ACTV,284186400,283494600,0,0,0,0,0,0,0,0,0,0,0,3.6767654597991486
1960013500,PREpb,0,0,669100,691200,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
1980443200,ACTV,137292700,136636600,0,0,0,0,0,0,0,0,0,0,0,1.6628342704547787
1981546800,PREpb,0,0,633800,1103600,0,2,0,0,20,0.0625,0.0,2.0,0,-0.21946599565125405
2022343200,ACTV,0,40796400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2022999500,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2023110400,ACTV,355129000,354437500,0,0,0,0,0,0,0,0,0,0,0,4.649397470519703
2023802100,PREpb,0,0,669500,691700,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
2065934700,ACTV,43591500,42935200,0,0,0,0,0,0,0,0,0,0,0,0.3781789778248385
2066892000,PREpb,0,0,620700,957300,0,4,0,0,14,0.125,0.0,1.0,0,-0.21946599565125405
2134872299,ACTV,559487099,558831099,0,0,0,0,0,0,0,0,0,0,0,7.451172831690566
2135528600,PREpb,0,0,634100,656301,0,1,0,0,16,0.03125,0.0,0,0,-0.21946599565125405
2157864600,ACTV,91929900,90972600,0,0,0,0,0,0,0,0,0,0,0,1.040904550146891
2158520600,PREpb,0,0,633900,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2178108600,ACTV,154998200,154306500,0,0,0,0,0,0,0,0,0,0,0,1.9055789128249876
2191337100,ACTV,56464801,55808500,0,0,0,0,0,0,0,0,0,0,0,0.5546735612802084
2212188700,ACTV,0,53668100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2212844700,PREpb,0,0,634000,656000,0,1,0,0,30,0.03125,0.0,0,0,-0.21946599565125405
2212959900,ACTV,21622800,77431300,0,0,0,0,0,0,0,0,0,0,0,0.07698532473182186
2213615900,PREpb,0,0,633800,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2263488600,ACTV,537432400,603237500,0,0,0,0,0,0,0,0,0,0,0,7.148800121440215
2264180400,PREpb,0,0,669600,691800,0,0,0,3,8,0.0,0.03125,0,0,-0.21946599565125405
2280321800,ACTV,68133100,67477100,0,0,0,0,0,0,0,0,0,0,0,0.7146474150444999
2281013300,PREpb,0,0,669400,691500,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
2295784300,ACTV,82824400,82168400,0,0,0,0,0,0,0,0,0,0,0,0.9160669945228229
2296728400,PREpb,0,0,669300,944100,0,0,0,2,22,0.0,0.0625,0,1.0,-0.21946599565125405
2309566100,ACTV,46077500,45385700,0,0,0,0,0,0,0,0,0,0,0,0.4122623519702927
2310328600,PREpb,0,0,633900,762500,0,4,0,0,18,0.125,0.0,1.6666666666666667,0,-0.21946599565125405
2346636700,ACTV,786965300,786274100,0,0,0,0,0,0,0,0,0,0,0,10.569927712872316
2347434600,PREpb,0,0,704700,797900,0,0,0,3,12,0.0,0.09375,0,2.5,-0.21946599565125405
2356566400,ACTV,60782100,59838000,0,0,0,0,0,0,0,0,0,0,0,0.6138642761292813
2357257900,PREpb,0,0,669400,691500,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
2483233200,ACTV,589227900,588585600,0,0,0,0,0,0,0,0,0,0,0,7.8589229716215785
2483924900,PREpb,0,0,669500,691700,0,0,0,1,14,0.0,0.03125,0,0,-0.21946599565125405
2494485300,ACTV,316376700,470683200,0,0,0,0,0,0,0,0,0,0,0,4.118098540553136
2495141100,PREpb,0,0,633700,655800,0,2,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2512518100,ACTV,202952000,202189500,0,0,0,0,0,0,0,0,0,0,0,2.5630315705467415
2513209200,PREpb,0,0,668900,691100,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
2531462600,ACTV,48229400,47537700,0,0,0,0,0,0,0,0,0,0,0,0.44176517289692296
2532446900,PREpb,0,0,634000,984300,0,4,0,2,18,0.125,0.0625,1.3333333333333333,1.0,-0.21946599565125405
2535993300,ACTV,23475200,22784100,0,0,0,0,0,0,0,0,0,0,0,0.10238196281188595
2536684900,PREpb,0,0,669500,691600,0,0,0,1,24,0.0,0.03125,0,0,-0.21946599565125405
2537154600,ACTV,577832300,577141100,0,0,0,0,0,0,0,0,0,0,0,7.702687855607123
2537846300,PREpb,0,0,669500,691700,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
2717194000,ACTV,861911300,861220100,0,0,0,0,0,0,0,0,0,0,0,11.597446843485836
2717885400,PREpb,0,0,669300,691400,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
2744204100,ACTV,0,249063000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2744859900,PREpb,0,0,633600,655800,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2754234900,ACTV,222772300,221788000,0,0,0,0,0,0,0,0,0,0,0,2.8347703881554085
2755812800,PREpb,0,0,669800,1577900,0,0,0,9,24,0.0,0.28125,0,1.0,-0.21946599565125405
2756096500,ACTV,0,283700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2757750100,PREpb,0,0,651700,1653600,4,0,4,1,24,0.046875,0.046875,1.0,1.5,-0.21946599565125405
2784973500,ACTV,248980200,248288600,0,0,0,0,0,0,0,0,0,0,0,3.194084008938453
2785735800,PREpb,0,0,633800,762300,0,4,0,0,14,0.125,0.0,1.6666666666666667,0,-0.21946599565125405
2821984300,ACTV,0,64234200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2846013800,PREpb,0,0,633900,101809700,0,1,0,0,60,0.0625,0.0,3.0,0,-0.21946599565125405
2861115900,PREpb,0,0,143899800,143921900,0,0,0,0,4,0.0,0.03125,0,0,-0.21946599565125405
2894667400,ACTV,177473400,33551500,0,0,0,0,0,0,0,0,0,0,0,2.2137167449222974
2895323800,PREpb,0,0,634200,656400,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2899693600,ACTV,5026200,4369800,0,0,0,0,0,0,0,0,0,0,0,-0.15055615851131768
2900961300,PREpb,0,0,602700,1267700,2,0,1,1,16,0.015625,0.03125,0.0,0.0,-0.21946599565125405
2902025300,ACTV,0,1064000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2903009200,PREpb,0,0,669100,983900,1,0,0,1,22,0.015625,0.03125,0,0,-0.21946599565125405
2912053800,PREpb,0,0,89063100,90069500,5,0,3,12,4,0.046875,0.421875,25.25,7.071428571428571,-0.21946599565125405
2922186100,ACTV,177982000,76172300,0,0,0,0,0,0,0,0,0,0,0,2.2206897151919587
2922913100,PREpb,0,0,634100,727000,0,1,0,1,10,0.03125,0.03125,0,0,-0.21946599565125405
2926751400,ACTV,580114700,579316800,0,0,0,0,0,0,0,0,0,0,0,7.733979848024494
2927407600,PREpb,0,0,634000,656200,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2934221900,ACTV,0,6814300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2934878100,PREpb,0,0,634100,656200,0,1,0,0,18,0.03125,0.0,0,0,-0.21946599565125405
2949226700,ACTV,47201400,46217500,0,0,0,0,0,0,0,0,0,0,0,0.42767116299284935
2949882700,PREpb,0,0,633900,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2956259100,ACTV,0,21381000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2956915400,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2961919300,ACTV,424764700,424073000,0,0,0,0,0,0,0,0,0,0,0,5.604111717092754
2962575400,PREpb,0,0,634000,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
2964371300,ACTV,0,41458200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2965027400,PREpb,0,0,633900,656100,0,1,0,0,24,0.03125,0.0,0,0,-0.21946599565125405
2972864100,PREpb,0,0,652000,23637400,0,0,1,1,8,0.03125,0.046875,0,1.0,-0.21946599565125405
2975195600,ACTV,13276300,12620200,0,0,0,0,0,0,0,0,0,0,0,-0.03744624498058093
2975293100,ACTV,26066400,2429000,0,0,0,0,0,0,0,0,0,0,0,0.13790764225102548
2975820700,PREpb,0,0,602900,625100,0,1,0,0,16,0.03125,0.0,0,0,-0.21946599565125405
2977123500,PREpb,0,0,651200,1830400,2,0,3,1,10,0.015625,0.0625,0.0,0.6666666666666666,-0.21946599565125405
2980728100,ACTV,0,3604600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2981437100,PREpb,0,0,669100,709000,0,0,1,1,10,0.0,0.046875,0,1.0,-0.21946599565125405
2981481400,ACTV,0,44300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2982070400,PREpb,0,0,248000,589000,2,0,1,0,16,0.015625,0.015625,0.0,0,-0.21946599565125405
2982247700,ACTV,0,177300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2982925500,PREpb,0,0,651300,677800,0,0,1,0,16,0.0,0.015625,0,0,-0.21946599565125405
2983972100,PREpb,0,0,8754300,8776500,0,0,0,0,6,0.03125,0.0,0,0,-0.21946599565125405
2984229200,ACTV,0,1303700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
2985833600,PREpb,0,0,638100,1604400,3,0,2,0,16,0.015625,0.015625,0.0,0.0,-0.21946599565125405
3002185100,ACTV,26989500,18213000,0,0,0,0,0,0,0,0,0,0,0,0.15056345989932346
3002841200,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3013291100,ACTV,656724700,656033200,0,0,0,0,0,0,0,0,0,0,0,8.784312628910754
3013947000,PREpb,0,0,633800,655900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3060073200,ACTV,95701900,95045800,0,0,0,0,0,0,0,0,0,0,0,1.092619146798803
3102471100,ACTV,89180000,88524100,0,0,0,0,0,0,0,0,0,0,0,1.0032030736534943
3103127100,PREpb,0,0,633800,656000,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
3118596300,PREpb,0,0,651800,134367100,0,0,1,0,6,0.015625,0.03125,0.0,0.5,-0.21946599565125405
3119634100,ACTV,0,1037800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3120631400,PREpb,0,0,669300,997300,2,0,0,2,14,0.03125,0.0625,3.0,1.0,-0.21946599565125405
3121242800,ACTV,119057700,118401600,0,0,0,0,0,0,0,0,0,0,0,1.4128301161738628
3125346700,PREpb,0,0,252800,4103900,8,1,0,0,36,0.046875,0.0,0.1875,0,-0.21946599565125405
3125541800,ACTV,0,195100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3129566800,PREpb,0,0,616100,4025000,9,0,0,0,28,0.015625,0.0,0.0,0,-0.21946599565125405
3132120100,ACTV,0,11488700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3133051200,PREpb,0,0,651800,931100,1,0,1,6,22,0.015625,0.203125,0,1.75,-0.21946599565125405
3181207600,PREpb,0,0,70900,55665800,8,1,0,0,34,0.046875,0.0,0.20588235294117646,0,-0.21946599565125405
3181557900,ACTV,0,350300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3185196900,PREpb,0,0,616000,3639000,7,1,0,0,26,0.03125,0.0,0.07142857142857142,0,-0.21946599565125405
3187223200,ACTV,0,54172000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3188841000,PREpb,0,0,651500,1617800,2,0,1,8,28,0.015625,0.25,0.0,2.0625,-0.21946599565125405
3224826300,ACTV,0,39629400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3229241800,PREpb,0,0,168500,4415500,9,1,0,0,36,0.046875,0.0,0.16666666666666666,0,-0.21946599565125405
3229476800,ACTV,0,235000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3236116200,PREpb,0,0,616100,6639400,12,1,0,0,36,0.078125,0.0,0.2916666666666667,0,-0.21946599565125405
3238031400,ACTV,453057900,452295600,0,0,0,0,0,0,0,0,0,0,0,5.992015064386464
3238230900,ACTV,0,49389900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3238722700,PREpb,0,0,669200,691300,0,0,0,1,26,0.0,0.03125,0,0,-0.21946599565125405
3239170300,PREpb,0,0,669100,939400,0,0,0,8,4,0.0,0.25,0,2.142857142857143,-0.21946599565125405
3260215700,ACTV,22184300,21493000,0,0,0,0,0,0,0,0,0,0,0,0.08468356068623559
3260978000,PREpb,0,0,633800,762300,0,4,0,0,14,0.125,0.0,1.6666666666666667,0,-0.21946599565125405
3309284200,ACTV,0,73168000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3310978000,PREpb,0,0,407900,1693800,18,1,0,0,72,0.015625,0.0,0.0,0,-0.21946599565125405
3311155400,ACTV,0,177400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3318197700,PREpb,0,0,616500,7042300,14,2,0,0,46,0.078125,0.0,0.2,0,-0.21946599565125405
3337154600,ACTV,234683500,234027500,0,0,0,0,0,0,0,0,0,0,0,2.9980744453240864
3338240900,PREpb,0,0,993000,1086300,0,3,0,0,12,0.09375,0.0,1.0,0,-0.21946599565125405
3384756700,ACTV,47602100,46515800,0,0,0,0,0,0,0,0,0,0,0,0.43316481062763756
3385483900,PREpb,0,0,634200,727200,0,3,0,0,12,0.09375,0.0,1.0,0,-0.21946599565125405
3400310400,PREpb,0,0,340215000,340237200,0,0,0,1,4,0.0,0.03125,0,0,-0.21946599565125405
3415559200,ACTV,1135237400,1134545900,0,0,0,0,0,0,0,0,0,0,0,15.34478221356541
3579069400,ACTV,318853700,318091400,0,0,0,0,0,0,0,0,0,0,0,4.152058523561298
3579725700,PREpb,0,0,634100,656300,0,1,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
3607466600,ACTV,547393400,207156200,0,0,0,0,0,0,0,0,0,0,0,7.2853666901702505
3608565600,PREpb,0,0,633800,1099000,0,6,0,0,30,0.1875,0.0,1.8,0,-0.21946599565125405
3611256100,ACTV,300100700,293058400,0,0,0,0,0,0,0,0,0,0,0,3.894952523822882
3611912200,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3701119900,ACTV,0,89207700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3701776000,PREpb,0,0,634000,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3720482400,ACTV,482251500,481312100,0,0,0,0,0,0,0,0,0,0,0,6.392263009459968
3721138500,PREpb,0,0,634000,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3735346800,ACTV,156277400,155621100,0,0,0,0,0,0,0,0,0,0,0,1.9231169064721576
3736109100,PREpb,0,0,633700,762300,0,4,0,0,26,0.125,0.0,1.6666666666666667,0,-0.21946599565125405
3737860300,ACTV,0,16721800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3738503100,PREpb,0,0,620500,642800,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3738902100,ACTV,37782200,37126100,0,0,0,0,0,0,0,0,0,0,0,0.2985327407278204
3739557900,PREpb,0,0,633600,655800,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3783197900,ACTV,0,44694800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3783853600,PREpb,0,0,633600,655700,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
3784274600,ACTV,45372500,44716700,0,0,0,0,0,0,0,0,0,0,0,0.4025967128823823
3784965900,PREpb,0,0,669100,691300,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
3840428600,ACTV,56154000,55462700,0,0,0,0,0,0,0,0,0,0,0,0.5504124402955819
3841608100,PREpb,0,0,327900,1179500,3,0,0,0,24,0.015625,0.0,0.0,0,-0.21946599565125405
3841785400,ACTV,0,177300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3846257300,PREpb,0,0,616000,4471900,9,1,0,0,30,0.046875,0.0,0.16666666666666666,0,-0.21946599565125405
3904346200,ACTV,0,58088900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3911805000,PREpb,0,0,168400,7458800,16,2,0,0,54,0.0625,0.0,0.11764705882352941,0,-0.21946599565125405
3912035500,ACTV,0,230500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3912678400,PREpb,0,0,620700,642900,1,0,0,0,12,0.015625,0.0,0,0,-0.21946599565125405
3962210200,ACTV,0,49531800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
3970436200,PREpb,0,0,616300,8226000,17,1,0,0,42,0.046875,0.0,0.08823529411764706,0,-0.21946599565125405
4017368100,ACTV,0,46931900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
4023095500,PREpb,0,0,616100,5727400,12,1,0,0,36,0.046875,0.0,0.125,0,-0.21946599565125405
4061796900,ACTV,1239812600,1149743100,0,0,0,0,0,0,0,0,0,0,0,16.778521420297388
4062452900,PREpb,0,0,633900,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
4089945700,ACTV,72577600,66850200,0,0,0,0,0,0,0,0,0,0,0,0.7755820716774329
4090499900,ACTV,355153100,354390800,0,0,0,0,0,0,0,0,0,0,0,4.649727884565119
4090570800,PREpb,0,0,602900,625100,0,1,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
4090987600,PREpb,0,0,465600,487700,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
4095708500,ACTV,0,5137700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
4096364800,PREpb,0,0,634200,656300,0,1,0,0,18,0.03125,0.0,0,0,-0.21946599565125405
4109636700,ACTV,1153377600,1152721300,0,0,0,0,0,0,0,0,0,0,0,15.593486647866845
4110292800,PREpb,0,0,634000,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
4118000100,ACTV,56203200,55547200,0,0,0,0,0,0,0,0,0,0,0,0.5510869785127808
4121182900,ACTV,0,10890100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
4121564000,PREpb,0,0,358900,381100,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
4123744700,ACTV,0,2180700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
4124400800,PREpb,0,0,633900,656100,0,1,0,0,18,0.03125,0.0,0,0,-0.21946599565125405
4126302700,ACTV,0,29937900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
4126958600,PREpb,0,0,633700,655900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
4137679900,ACTV,0,13279100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
4138335800,PREpb,0,0,633800,655900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
4149241700,ACTV,366043800,365388100,0,0,0,0,0,0,0,0,0,0,0,4.799040757777467
4149897700,PREpb,0,0,633900,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
4155130600,ACTV,28827900,28172000,0,0,0,0,0,0,0,0,0,0,0,0.17576815621026592
4155822200,PREpb,0,0,669600,691600,0,0,0,1,18,0.0,0.03125,0,0,-0.21946599565125405
4175156900,ACTV,20026300,19334700,0,0,0,0,0,0,0,0,0,0,0,0.05509710798877375
4175848300,PREpb,0,0,669200,691400,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
4180135300,ACTV,30893600,30237600,0,0,0,0,0,0,0,0,0,0,0,0.20408916424416162
4180791400,PREpb,0,0,634100,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
